	featureCounts on dataset 110 and 121: egtBmutant	featureCounts on dataset 109 and 121: egtBmutant 2	featureCounts on dataset 108 and 121: egtBmutant3	featureCounts on dataset 113 and 121: wildtype 1	featureCounts on dataset 112 and 121: wildtype 2	featureCounts on dataset 111 and 121: wildtype 3
gene-BTH_RS24825	392.344599394993	341.834766823179	434.183512351541	329.816233252448	454.09268210842	484.771198966597
gene-BTH_RS24830	241.961902820991	192.784098260592	306.245447227073	253.630612121035	266.793062629647	363.304826313567
gene-BTH_RS24835	174.482487691631	155.298301376588	204.499426931236	179.373740891682	169.876399062143	250.592786824719
gene-BTH_RS24840	0	0	0	0	0	0
gene-BTH_RS24845	328.721150844454	299.886375072031	429.146580653727	320.172483742143	344.108603228443	428.962325044934
gene-BTH_RS35770	14.4598746705771	13.38778460143	24.1772721495058	16.3943741675193	8.71161020831502	14.2257913917963
gene-BTH_RS24850	867.592480234629	888.056378561522	836.130661837074	883.367455143984	1001.83517395623	1047.23710476531
gene-BTH_RS24855	362.460858409134	392.708348308613	401.947149485533	398.286854775617	426.868900207436	402.699325552387
gene-BTH_RS24860	241.961902820991	244.550198719454	213.565903987301	261.345611729279	287.483136874396	259.347119988902
gene-BTH_RS24865	109.895047496386	94.6070111834385	135.99715584097	120.546868878819	140.47471460908	143.352205563486
gene-BTH_RS24870	536.943346100765	576.567256834918	564.136350155134	545.836222283291	656.637619451745	612.803321492763
gene-BTH_RS24875	327.757159199749	358.792627318323	331.430105716141	308.599984329776	310.351113671223	310.778827328473
gene-BTH_RS24880	457.896031234943	471.250017970335	504.700556120933	437.82622776787	505.273392082271	520.882823268849
gene-BTH_RS24890	607.31473616424	497.133068199766	621.55737151021	562.23059645081	549.920394399885	539.485781242736
gene-BTH_RS24895	637.1984771501	610.482977825207	739.421573239051	572.838720912147	591.300542889382	594.200363518876
gene-BTH_RS24900	96.3991644705143	97.2845681037245	127.938065124468	90.6512453968717	99.0945661195833	82.0718734142094
gene-BTH_RS24905	100.255131049335	91.9294542631525	109.805111012339	99.3306199561466	105.62827377582	94.1090815149601
gene-BTH_RS24915	1604.08209678936	1461.94607847615	1855.60563747457	1435.95430208449	1669.36230616837	1573.59138626177
gene-BTH_RS24920	1122.08627443679	996.943693319819	1170.5829265719	1081.06432010525	1149.93254749758	952.033731604829
rna-BTH_RS24925	2506.37827623337	4474.1976137979	2227.33119677322	1597.96929385762	2290.06453351081	1803.39263182156
gene-BTH_RS24930	73.2633649975909	85.6818214491518	52.3840896572625	81.9718708375967	89.2940046352289	105.051997970188
gene-BTH_RS24935	146.526729995182	89.2518973428665	105.775565654088	125.368743633971	130.674153124725	98.4862480970512
gene-BTH_RS24940	10.6039080917566	11.6027466545726	19.1403404516921	7.7149996082444	14.1563665885119	15.3200830373191
gene-BTH_RS24945	53.0195404587829	41.0558727777186	36.2659082242586	46.2899976494664	33.7574895572207	49.2431240485256
gene-BTH_RS24950	0	0	0	0	0	0
gene-BTH_RS24955	114.715005719912	116.919985519155	133.982383161844	142.727492752521	131.763104400765	151.012247082145
gene-BTH_RS24960	175.446479336336	148.158149589158	193.418177196046	130.190618389124	170.965350338182	187.123871384397
gene-BTH_RS24975	366.316824987954	347.189880663751	365.681241261274	260.381236778248	280.949429218159	258.252828343379
gene-BTH_RS24980	82.9032814446423	91.0369352897238	75.5539754672055	78.1143710334745	70.7818329425595	64.5632070858447
gene-BTH_RS24985	261.241735715094	209.741958755736	269.979539002814	193.83936515714	229.768719244309	181.652413156783
MSTRG.3848.1	73.2633649975909	52.6586194322912	65.4801120715781	75.2212461803829	89.2940046352289	79.8832901231638
rna-BTH_RS24990	0	0	0	0	0	0
gene-BTH_RS24995	0	0	0	0	0	0
gene-BTH_RS25000	0	0	0	0	0	0
gene-BTH_RS25005	0	0	0	0	0	0
gene-BTH_RS25010	0	0	0	0	0	0
gene-BTH_RS25015	0	0	0	0	0	0
gene-BTH_RS25020	0	0	0	0	0	0
gene-BTH_RS25025	92.5431978916937	78.5416696617225	109.805111012339	66.5418716211079	83.8492482550321	71.1289569589814
gene-BTH_RS25030	301.72938479271	249.012793586597	342.511355451331	280.63311074989	276.593624114002	236.366995432923
gene-BTH_RS25035	921.576012338117	840.752872969802	1201.81190309835	970.161200736733	1139.04303473719	972.825272869762
gene-BTH_RS25040	865.664496945219	772.921430989224	1086.9698603882	614.30684380646	733.95316005054	747.401193892067
gene-BTH_RS25045	292.089468345658	262.400578188027	314.304537943575	251.701862218974	300.550552186868	277.950077962789
gene-BTH_RS25050	5748.28217737677	5198.92302022197	5952.64588047623	4929.88474966817	5183.40807394744	4824.73186510999
rna-BTH_RS25055	455.004056300828	372.180411919753	480.523283971427	316.31498393802	536.852979087413	209.009704294853
rna-BTH_RS25060	497.419688667854	399.848500096042	631.631234905838	477.365600760122	764.443795779643	476.016865802414
gene-BTH_RS25065	122.426938877553	129.415251147156	103.760792974962	141.763117801491	121.96254291641	122.560664298553
gene-BTH_RS25070	107.003072562271	94.6070111834385	72.5318164485172	99.3306199561466	78.4044918748352	102.863414679142
MSTRG.3859.1	17.3518496046926	20.5279363888593	12.0886360747529	13.5012493144277	20.6900742447482	8.75433316418233
gene-BTH_RS25075	0	0	0	0	0	0
gene-BTH_RS25080	0	0	0	0	0	0
gene-BTH_RS25085	0	0	0	0	0	0
gene-BTH_RS25090	107.003072562271	119.597542439441	96.709088598023	100.294994907177	94.7387610154258	88.6376232873461
MSTRG.3861.1	0	3.57007589371466	0	0	1.08895127603938	1.09429164552279
gene-BTH_RS25095	0	0	0	0	0	0
gene-BTH_RS25100	0	0	0	0	0	0
gene-BTH_RS25105	0	0	0	0	0	0
gene-BTH_RS25110	28.9197493411543	26.7755692028599	34.2511355451331	50.1474974535886	28.3127331770238	27.3572911380698
gene-BTH_RS25115	1213.66548068378	1303.97022017928	1431.49598851865	1318.30055805876	1298.02992103894	1174.17493564596
gene-BTH_RS25120	456.932039590238	433.764221086331	471.456806915362	493.759974927642	463.893243592775	457.413907828527
gene-BTH_RS25125	370.172791566775	351.652475530894	431.161353332853	390.571855167373	401.82302085853	328.287493656837
gene-BTH_RS25130	168.6985378234	149.050668562587	175.285223083917	144.656242654582	149.186324817395	158.672288600805
gene-BTH_RS25135	66.5154234846549	45.5184676448619	60.4431803737644	65.5774966700774	56.6254663540476	64.5632070858447
gene-BTH_RS25140	72.2993733528857	80.3267076085798	74.5465891276427	111.867494319544	70.7818329425595	103.957706324665
gene-BTH_RS25145	49.1635738799623	41.9483917511472	46.339771619886	54.0049972577108	44.6470023176145	47.05454075748
gene-BTH_RS25150	34.7036992093851	37.4857968840039	33.2437492055704	57.862497061833	38.1132946613782	33.9230410112065
gene-BTH_RS25155	0	0	0	0	0	0
gene-BTH_RS25160	172.554504402221	147.26563061573	147.07840557616	162.014991773132	120.873591640371	148.8236637911
gene-BTH_RS25165	133.994838614015	126.73769422687	123.908519766217	136.941243046338	112.161981432056	111.617747843325
gene-BTH_RS25170	53.983532103488	51.7661004588626	56.4136350155134	70.3993714252301	49.002807421772	63.4689154403219
gene-BTH_RS25175	57.8394986823086	58.9062522462919	65.4801120715781	81.0074958865662	47.9138561457326	70.0346653134587
gene-BTH_RS25180	0	0	0	0	0	0
gene-BTH_RS25185	352.820941962082	390.030791388327	539.959078005628	440.719352620961	399.645118306451	273.572911380698
gene-BTH_RS25195	50.1275655246674	50.8735814854339	23.169885809943	51.1118724046191	15.2453178645513	36.1116243022521
gene-BTH_RS25200	34.7036992093851	27.6680881762886	21.1551131308175	33.7531232860692	15.2453178645513	32.8287493656837
gene-BTH_RS25205	132.066855324605	121.382580386298	109.805111012339	120.546868878819	92.5608584633471	118.183497716461
gene-BTH_RS25210	52.0555488140777	58.0137332728632	57.4210213550762	78.1143710334745	80.5823944269139	66.7517903768903
gene-BTH_RS25215	69.4073984187703	75.8641127414365	53.3914759968252	78.1143710334745	94.7387610154258	71.1289569589814
gene-BTH_RS25220	1515.39486547648	1549.41293787216	1459.70280602641	1233.43556236807	1418.90351267931	1548.42267841475
gene-BTH_RS25225	9669.80018803729	10689.6997447551	9174.26739439787	8340.87895146322	9091.65420365276	9828.92756008571
gene-BTH_RS25230	9639.91644705143	9862.33465638675	8377.42479980374	8565.57831505334	9077.49783706425	10613.5346699256
gene-BTH_RS25235	40035.5369962493	41719.9068939495	40554.3518717772	37951.0474479052	40210.61481903	44533.2928061955
gene-BTH_RS25240	2662.5449226756	2673.98684439228	2747.14254798759	2360.78988012279	2942.3463478584	3138.42843935937
gene-BTH_RS35325	0	0	0	0	0	0
gene-BTH_RS25245	325.829175910338	305.241488912603	318.334083301826	289.312485309165	401.82302085853	361.116243022521
gene-BTH_RS25250	707.569867213575	685.454571593215	624.579530528899	727.138713077034	744.842672810934	964.070939705579
gene-BTH_RS25255	246.781861044517	313.274159673461	201.477267912548	215.055614079813	270.059916457766	339.230410112065
gene-BTH_RS25260	385.596657882057	364.147741158895	333.444878395267	347.174982370998	395.289313202294	527.448573141985
gene-BTH_RS25265	455.004056300828	475.712612837478	424.109648955913	403.10872953077	453.003730832381	478.20544909346
gene-BTH_RS25270	1780.4925677704	1864.47213549248	1892.87893203839	1646.18804140915	1847.95031543882	2485.13632698226
gene-BTH_RS25275	8478.30651518173	8726.15800321206	8310.9373013926	6758.33965682209	7547.52129422892	7541.85802094308
gene-BTH_RS25280	8495.65836478643	8292.39378212573	8465.0674113457	7137.3390125771	8329.3883104252	7681.92735157
gene-BTH_RS25285	0	0	0	0	0	0
gene-BTH_RS25290	3993.81738401341	3294.2875309252	3684.01184378094	3246.08608516883	3922.40249629384	3596.93663883342
gene-BTH_RS25295	3710.4038404701	3197.00296282148	3678.97491208313	3462.10607419967	4051.98769814252	2986.3219006317
gene-BTH_RS25300	66.5154234846549	72.2940368477219	76.5613618067682	72.3281213272912	47.9138561457326	64.5632070858447
gene-BTH_RS25305	110.859039141091	93.7144922100098	74.5465891276427	110.903119368513	117.606737812253	67.8460820224131
gene-BTH_RS25310	114.715005719912	114.242428598869	95.7017022584603	199.625614863324	166.609545234025	118.183497716461
gene-BTH_RS25315	728.777683397088	662.249078284069	748.488050295115	850.578706808945	758.999039399446	495.714115421825
gene-BTH_RS25320	294.981443279774	317.736754540605	273.001698021502	275.811235994737	312.529016223301	287.798702772494
gene-BTH_RS25325	15944.4218034231	14620.353303735	21327.3761948828	17351.0341189417	19962.6547923539	12305.3095539038
gene-BTH_RS25330	634.306502215984	697.949837221216	745.465891276427	690.492464937874	706.729378149556	608.426154910672
gene-BTH_RS25335	187.978370717503	219.559667463452	163.196587009164	145.620617605613	148.097373541355	153.200830373191
gene-BTH_RS25340	2534.33403392982	2315.19421707396	2632.30050527744	2125.48239207133	2207.30423653182	1998.17654472462
gene-BTH_RS25345	28.9197493411543	53.5511384057199	35.2585218846959	29.895623481947	27.2237819009844	36.1116243022521
gene-BTH_RS25350	64.5874401952446	85.6818214491518	39.2880672429468	78.1143710334745	58.8033689061264	53.6202906306168
rna-BTH_RS25355	92.5431978916937	102.639681944296	76.5613618067682	86.7937455927495	138.296812057001	77.6947068321182
gene-BTH_RS25360	2212.3608245983	2576.70227628856	2624.24141456094	2756.18361004531	3172.11506710271	2521.24795128451
gene-BTH_RS25365	30.8477326305646	100.854643997439	22.1624994703803	44.3612477474053	34.8464408332601	32.8287493656837
gene-BTH_RS25370	34.7036992093851	53.5511384057199	27.199431168194	38.574998041222	38.1132946613782	42.6773741753889
gene-BTH_RS25380	16.3878579599874	74.0790747945792	15.1107950934411	46.2899976494664	75.137638046717	45.9602491119572
gene-BTH_RS35330	17.3518496046926	27.6680881762886	13.0960224143156	23.1449988247332	22.8679767968269	26.262999492547
gene-BTH_RS25385	0	0	0	0	0	0
gene-BTH_RS25390	175.446479336336	183.858908526305	181.329541121293	341.388732664815	385.48875171794	363.304826313567
gene-BTH_RS25395	673.830159648895	751.500975626936	753.524981992929	1434.02555218243	1734.69938273073	1699.4349254969
gene-BTH_RS25400	3007.65393148005	2872.12605649344	3050.36583619598	5132.40348938459	6275.62620381493	6635.78453845021
gene-BTH_RS25405	2098.6098105231	2469.59999947712	2008.7283610881	3809.28105657067	4518.05884428738	5266.82568990119
gene-BTH_RS25410	24987.627422402	20501.1608196564	29533.5453169608	30667.1234427715	40620.0604988209	37025.3578262637
gene-BTH_RS25415	23534.8920138314	21268.7271368051	30426.0896138134	28485.7073035404	33880.5410514131	32027.7278811611
gene-BTH_RS25420	2049.44623664313	2374.10046932025	2250.50108258316	4268.32353326121	4813.16464009405	3732.62880287824
gene-BTH_RS25425	8637.36513655808	8669.03678891262	8692.73672408688	21765.9426447595	27830.3277617384	30871.0616118435
rna-BTH_RS25430	417.408382157327	395.385905228899	508.730101479184	1155.3211913346	1723.80986997033	895.130566037643
gene-BTH_RS25435	3034.64569753179	3019.39168710917	3197.44424177214	7141.19651238122	7939.5437536031	8111.98396826045
gene-BTH_RS25440	1406.4638096248	1669.0104803116	1434.51814753734	3891.25292740827	3927.84725267403	3608.97384693417
gene-BTH_RS25445	1062.31879246507	1112.97115986555	997.312476167112	2687.71298852214	2636.35103929133	2556.26528394124
gene-BTH_RS35335	2.89197493411543	3.57007589371466	5.0369316978137	7.7149996082444	10.8895127603938	22.9801245559786
gene-BTH_RS25450	187.014379072798	219.559667463452	209.53635862905	508.2255991931	495.472830597917	431.15090833598
gene-BTH_RS25455	20.243824538808	26.7755692028599	13.0960224143156	53.0406223066802	44.6470023176145	29.5458744291154
gene-BTH_RS25460	36.6316824987954	33.0232020168606	29.2142038473194	77.149996082444	42.4690997655357	84.2604567052549
gene-BTH_RS25465	26.991766051744	25.8830502294313	13.0960224143156	50.1474974535886	56.6254663540476	71.1289569589814
gene-BTH_RS25470	78.0833232211166	57.1212142994346	90.6647705606466	286.419360456073	224.323962864112	247.309911888151
gene-BTH_RS25475	245.817869399811	257.937983320884	196.440336214734	554.515596842566	536.852979087413	509.939906813621
gene-BTH_RS25485	805.8970149735	950.532706701528	902.618160248215	1883.42427936266	1913.28739200119	1710.37784195212
gene-BTH_RS25490	1828.69215000566	2162.57347261766	2171.92494809727	4244.21415948545	4251.26578165773	3026.81069151604
gene-BTH_RS25495	169.662529468105	179.396313659162	174.277836744354	451.327477082297	531.408222707216	434.433783272548
gene-BTH_RS25500	448.256114787892	413.236284697472	403.961922164659	1458.13492595819	1440.6825382001	1407.25905614231
gene-BTH_RS25505	433.796240117314	467.67994207662	463.39771619886	1314.44305825464	1214.18067278391	1244.20960095941
gene-BTH_RS25510	1125.94224101561	1054.95742659268	1140.36133638502	2860.33610475661	2924.92312744177	2562.83103381438
gene-BTH_RS25515	2391.66327051346	2648.99631313628	2756.20902504366	7199.05900944305	7659.68327566098	6664.2361212338
gene-BTH_RS25520	2936.31854977187	2488.34289791912	3094.69083513674	8255.04958082151	10029.2412523227	9414.19102643257
gene-BTH_RS25525	1303.31670364135	1105.83100807812	1283.41019660293	3145.79109026165	3267.94277939417	3082.6195654377
gene-BTH_RS25530	1069.066733978	1030.85941431011	1261.24769713255	2744.61111063294	2944.52425041048	2536.56803432183
gene-BTH_RS25535	245.817869399811	209.741958755736	220.61760836424	666.38309116211	753.554283019249	479.299740738983
gene-BTH_RS25540	294.017451635069	229.377376171167	266.957379984126	707.851214056423	742.664770258855	627.029112884559
gene-BTH_RS25545	644.910410307741	669.389230071499	706.177824033481	1744.55428641426	1891.5083664804	2004.74229459775
gene-BTH_RS25550	0	0	0	0	0	0
gene-BTH_RS25555	1017.01118516393	1057.63498351297	931.832364095534	2503.51737287531	2406.58232004702	2651.46865710172
gene-BTH_RS25560	455.004056300828	480.175207704622	537.944305326503	1290.33368447888	1276.25089551815	1260.62397564226
gene-BTH_RS34670	132.066855324605	98.1770870771531	120.886360747529	335.602482958631	405.089874686648	332.664660238929
gene-BTH_RS25570	615.990660966586	597.095193223777	767.628390746808	1313.47868330361	1552.84451963215	1379.90176500424
gene-BTH_RS25575	562.971120507804	553.361763525772	412.021012881161	1133.1405674609	1110.73030156016	1456.50218019084
gene-BTH_RS25580	280.521568609197	336.479652982607	274.009084361065	733.889337734248	695.839865389162	792.267151358501
gene-BTH_RS25585	0	0	0	0	0	0
gene-BTH_RS25590	250.637827623337	249.905312560026	281.060788738004	578.62497061833	559.72095588424	635.783446048742
gene-BTH_RS25595	614.062677677176	653.323888549783	651.778961697093	609.484969051307	529.230320155137	543.862947824827
gene-BTH_RS25600	218.826103348067	216.882110543166	188.381245498232	608.520594100277	584.766835233146	645.632070858447
gene-BTH_RS25605	564.899103797214	498.025587173195	634.653393924526	1321.19368291185	1485.32954051771	1586.72288600805
gene-BTH_RS25610	0	0	0	0	0	0
gene-BTH_RS25615	5520.78014922635	5651.43013975031	6158.15269374703	15647.9479554217	17293.6352147814	17433.1602048236
gene-BTH_RS25620	1781.4565594151	1753.79978278733	1615.84768865863	5114.08036531501	5507.91555420717	5076.41894358023
gene-BTH_RS25625	225.574044861003	205.279363888593	198.45510889386	580.553720520391	571.699419920673	506.657031877052
gene-BTH_RS25630	1061.35480082036	898.766606242665	1015.44543027924	2694.46361317936	2850.87444067109	2678.82594823979
gene-BTH_RS25635	1751.57281842924	1724.34665666418	1864.67211453063	4448.66164910393	4648.7329974121	4527.08453752779
gene-BTH_RS25640	0	0	0	0	0	0
gene-BTH_RS25645	179.302445915157	183.858908526305	193.418177196046	519.798098605466	594.5673967175	430.056616690457
gene-BTH_RS25650	358.604891830313	357.900108344895	563.128963815571	1176.53744025727	1301.29677486706	968.44810628767
gene-BTH_RS25655	118.570972298733	89.2518973428665	133.982383161844	185.159990597866	180.765911822537	214.481162522467
gene-BTH_RS25660	162.914587955169	159.760896243731	167.226132367415	300.884984721532	296.194747082711	276.855786317266
gene-BTH_RS25665	0	0	0	0	0	0
gene-BTH_RS25670	64.5874401952446	60.6912901931492	61.4505667133271	177.444990989621	112.161981432056	170.709496701555
gene-BTH_RS25675	38.5596657882057	41.0558727777186	37.2732945638214	126.333118585002	84.9381995310714	109.429164552279
gene-BTH_RS25680	23.1357994729234	20.5279363888593	22.1624994703803	81.0074958865662	54.4475638019689	66.7517903768903
gene-BTH_RS25685	63.6234485505394	49.0885435385766	53.3914759968252	160.086241871071	112.161981432056	184.935288093352
gene-BTH_RS25690	40.487649077616	43.7334296980046	41.3028399220723	170.694366332407	78.4044918748352	130.220705817212
gene-BTH_RS25695	0.963991644705143	0	1.00738633956274	1.9287499020611	2.17790255207875	2.18858329104558
gene-BTH_RS25700	0	0	0	0	0	0
gene-BTH_RS25705	33.73970756468	22.3129743357166	27.199431168194	91.6156203479022	59.8923201821657	62.3746237947991
gene-BTH_RS25710	3.85596657882057	7.14015178742932	3.02215901868822	11.5724994123666	8.71161020831502	9.84862480970512
gene-BTH_RS25715	0	0	0	0	0	0
gene-BTH_RS25720	156.166646442233	144.588073695444	153.122723613536	389.607480216342	329.952236639931	338.136118466543
